,0
1901,816.66
1902,759.6
1903,809.64
1904,822.06
1905,864.72
1906,801.9
1907,785.52
1908,784.62
1909,778.32
1910,781.92
1911,822.96
1912,847.8
1913,860.58
1914,852.84
1915,923.4
1916,924.12
1917,911.52
1918,882.72
1919,894.06
1920,878.04
1921,850.32
1922,833.94
1923,824.04
1924,805.5
1925,829.08
1926,781.92
1927,821.7
1928,814.32
1929,766.62
1930,734.04
1931,717.12
1932,726.3
1933,708.12
1934,717.84
1935,784.98
1936,844.92
1937,898.56
1938,925.02
1939,975.6
1940,1007.28
1941,1029.42
1942,963.72
1943,954.18
1944,914.22
1945,879.3
1946,849.42
1947,830.7
1948,834.12
1949,826.56
1950,870.66
1951,986.76
1952,1054.26
1953,1224.9
1954,1227.6
1955,1213.02
1956,1200.78
1957,1125.36
1958,1168.56
1959,1196.1
1960,1230.48
1961,1261.44
1962,1257.12
1963,1318.32
1964,1260.36
1965,1206.72
1966,1132.38
1967,1115.1
1968,1046.34
1969,989.64
1970,945.72
1971,943.2
1972,907.2
1973,904.32
1974,912.6
1975,1000.26
1976,1138.86
1977,1304.82
1978,1299.78
1979,1255.14
1980,1207.44
1981,1150.2
1982,1173.6
1983,1212.66
1984,1182.24
1985,1219.14
1986,1223.1
1987,1304.46
1988,1278.9
1989,1197.54
1990,1134.9
1991,1117.98
1992,1063.8
1993,987.66
1994,947.7
1995,934.02
1996,953.1
1997,966.42
1998,989.64
1999,1084.86
2000,1206.9
2001,1354.5
2002,1360.62
2003,1272.78
2004,1222.56
2005,1109.34
2006,1134.18
2007,1167.48
2008,1180.26
2009,1221.12
2010,1179.0
2011,1260.72
2012,1205.64
2013,1187.28
2014,1098.72
2015,1103.4
2016,1055.7
2017,1004.76
2018,976.14
2019,932.04
2020,915.48
2021,919.26
2022,919.26
2023,1037.16
2024,1149.48
2025,1299.42
2026,1303.02
2027,1242.54
2028,1164.96
2029,1099.8
2030,1127.16
2031,1153.98
2032,1119.78
2033,1136.34
2034,1100.16
2035,1141.38
2036,1108.44
2037,1142.46
2038,1089.0
2039,1080.36
2040,1023.84
2041,969.66
2042,910.98
2043,886.5
2044,855.0
2045,869.4
2046,874.26
2047,983.16
2048,1102.5
2049,1253.88
2050,1205.1
2051,1202.58
2052,1172.16
2053,1116.36
2054,1119.96
2055,1149.3
2056,1134.54
2057,1091.52
2058,1012.32
2059,1046.88
2060,971.82
2061,949.86
2062,922.5
2063,919.8
2064,921.78
2065,889.92
2066,868.5
2067,852.84
2068,832.68
2069,843.48
2070,793.62
2071,837.54
2072,857.7
2073,893.34
2074,838.62
2075,792.72
2076,798.3
2077,794.34
2078,857.16
2079,937.08
2080,898.2
2081,924.66
2082,893.34
2083,939.42
2084,937.08
2085,939.78
2086,919.08
2087,930.6
2088,909.9
2089,879.3
2090,849.6
2091,854.46
2092,833.22
2093,816.12
2094,771.3
2095,795.78
2096,823.86
2097,795.06
2098,780.66
2099,716.04
2100,730.62
2101,721.98
2102,718.92
2103,803.34
2104,815.22
2105,835.92
2106,824.22
2107,909.18
2108,950.76
2109,921.96
2110,904.86
2111,919.98
2112,887.22
2113,869.22
2114,828.0
2115,803.7
2116,796.68
2117,794.88
2118,824.94
2119,922.68
2120,1056.78
2121,1134.9
2122,1148.58
2123,1130.58
2124,1105.2
2125,1037.34
2126,1081.44
2127,1117.98
2128,1155.42
2129,1137.24
2130,1079.1
2131,1120.86
2132,1072.26
2133,1029.96
2134,933.12
2135,932.94
2136,870.48
2137,829.26
2138,803.34
2139,794.34
2140,779.4
2141,766.08
2142,799.38
2143,870.48
2144,1029.06
2145,1210.68
2146,1277.1
2147,1244.34
2148,1225.26
2149,1227.6
2150,1276.92
2151,1291.5
2152,1281.6
2153,1248.48
2154,1164.06
2155,1152.9
2156,1124.64
2157,1082.88
2158,1034.46
2159,984.6
2160,930.6
2161,887.76
2162,837.72
2163,822.96
2164,815.22
2165,792.9
2166,814.32
2167,881.1
2168,1045.08
2169,1179.0
2170,1250.46
2171,1243.8
2172,1182.6
2173,1171.8
2174,1200.06
2175,1196.1
2176,1181.34
2177,1175.76
2178,1149.12
2179,1153.44
2180,1101.6
2181,1052.1
2182,1020.06
2183,986.04
2184,933.66
2185,865.08
2186,824.22
2187,812.7
2188,802.44
2189,783.54
2190,806.4
2191,902.7
2192,994.14
2193,1088.28
2194,1115.28
2195,1099.08
2196,1070.82
2197,1096.2
2198,1152.36
2199,1171.8
2200,1188.72
2201,1167.66
2202,1085.58
2203,1103.22
2204,1097.46
2205,1053.18
2206,966.24
2207,947.16
2208,903.96
2209,865.44
2210,829.26
2211,817.74
2212,808.2
2213,793.62
2214,836.46
2215,885.78
2216,1048.14
2217,1196.46
2218,1208.52
2219,1186.74
2220,1134.36
2221,1148.76
2222,1190.88
2223,1151.1
2224,1117.08
2225,1117.8
2226,1078.92
2227,1076.4
2228,1020.6
2229,957.78
2230,913.14
2231,908.64
2232,875.7
2233,842.76
2234,806.4
2235,808.56
2236,798.48
2237,774.0
2238,714.06
2239,757.44
2240,829.8
2241,840.78
2242,849.42
2243,869.58
2244,906.84
2245,854.28
2246,899.82
2247,928.98
2248,952.38
2249,936.54
2250,942.66
2251,971.46
2252,960.3
2253,941.94
2254,907.38
2255,894.78
2256,847.08
2257,811.44
2258,805.68
2259,796.14
2260,786.06
2261,770.94
2262,737.1
2263,778.14
2264,793.98
2265,819.72
2266,818.64
2267,868.86
2268,856.62
2269,890.1
2270,894.96
2271,891.54
2272,915.66
2273,985.32
2274,978.66
2275,1004.58
2276,1009.26
2277,990.0
2278,965.7
2279,970.74
2280,935.28
2281,913.14
2282,869.94
2283,845.28
2284,824.4
2285,801.72
2286,813.42
2287,918.0
2288,1031.76
2289,1141.38
2290,1252.08
2291,1261.98
2292,1277.64
2293,1219.68
2294,1242.9
2295,1274.22
2296,1248.48
2297,1273.68
2298,1228.86
2299,1213.92
2300,1162.08
2301,1076.76
2302,1047.6
2303,1010.34
2304,947.34
2305,920.34
2306,874.62
2307,877.86
2308,849.96
2309,819.36
2310,851.04
2311,952.02
2312,1091.7
2313,1252.98
2314,1245.24
2315,1179.36
2316,1110.96
2317,1082.88
2318,1105.74
2319,1147.14
2320,1124.1
2321,1261.8
2322,1163.88
2323,1162.62
2324,1164.24
2325,1087.56
2326,1031.94
2327,1010.88
2328,979.38
2329,934.74
2330,893.34
2331,876.78
2332,847.08
2333,831.6
2334,826.92
2335,949.86
2336,1083.24
2337,1194.12
2338,1243.26
2339,1174.68
2340,1171.26
2341,1086.3
2342,1143.36
2343,1164.24
2344,1155.6
2345,1202.04
2346,1179.54
2347,1183.68
2348,1111.86
2349,1093.86
2350,1032.12
2351,1008.36
2352,964.62
2353,881.82
2354,856.26
2355,848.88
2356,823.5
2357,827.46
2358,813.06
2359,922.68
2360,1054.98
2361,1148.22
2362,1193.94
2363,1140.48
2364,1099.44
2365,1045.98
2366,1082.16
2367,1071.72
2368,1070.1
2369,1123.02
2370,1061.28
2371,1077.84
2372,1030.5
2373,976.32
2374,923.76
2375,912.96
2376,902.16
2377,851.22
2378,820.26
2379,814.5
2380,814.32
2381,785.88
2382,816.12
2383,934.92
2384,1051.92
2385,1127.7
2386,1090.26
2387,1027.08
2388,991.62
2389,987.66
2390,984.24
2391,984.24
2392,975.24
2393,994.5
2394,968.94
2395,990.54
2396,967.5
2397,958.32
2398,905.04
2399,901.62
2400,858.96
2401,825.3
2402,809.82
2403,804.24
2404,815.4
2405,778.68
2406,738.36
2407,758.88
2408,798.84
2409,810.18
2410,784.44
2411,759.96
2412,754.74
2413,731.16
2414,763.74
2415,783.54
2416,825.84
2417,864.72
2418,830.16
2419,849.06
2420,863.1
2421,867.78
2422,852.84
2423,866.88
2424,864.36
2425,815.76
2426,794.7
2427,786.6
2428,789.12
2429,764.64
2430,730.8
2431,763.2
2432,792.54
2433,790.2
2434,752.22
2435,739.26
2436,785.16
2437,804.06
2438,781.2
2439,837.9
2440,869.94
2441,867.78
2442,868.86
2443,914.22
2444,894.42
2445,891.18
2446,853.74
2447,853.92
2448,832.86
2449,806.58
2450,757.44
2451,736.92
2452,724.86
2453,713.34
2454,799.92
2455,884.88
2456,1019.52
2457,1119.42
2458,1182.42
2459,1227.24
2460,1187.1
2461,1119.24
2462,1128.42
2463,1204.38
2464,1202.4
2465,1211.58
2466,1158.66
2467,1162.44
2468,1103.76
2469,1047.24
2470,1010.7
2471,961.74
2472,944.46
2473,880.02
2474,843.48
2475,822.24
2476,821.34
2477,799.38
2478,826.56
2479,905.04
2480,1050.12
2481,1135.26
2482,1180.98
2483,1147.86
2484,1133.28
2485,1145.52
2486,1208.34
2487,1306.8
2488,1287.54
2489,1301.94
2490,1214.64
2491,1210.14
2492,1148.22
2493,1085.4
2494,1062.36
2495,1035.0
2496,990.18
2497,948.96
2498,905.58
2499,875.88
2500,871.02
2501,851.04
2502,891.54
2503,920.16
2504,993.06
2505,1089.54
2506,1127.52
2507,1115.46
2508,1093.68
2509,1042.2
2510,1068.3
2511,1096.74
2512,1122.3
2513,1159.2
2514,1095.84
2515,1103.04
2516,1028.16
2517,982.98
2518,956.52
2519,918.0
2520,898.02
2521,841.86
2522,819.18
2523,815.58
2524,808.92
2525,766.08
2526,822.24
2527,827.46
2528,941.04
2529,1067.22
2530,1075.14
2531,1116.9
2532,1123.74
2533,1093.86
2534,1172.88
2535,1182.42
2536,1199.52
2537,1195.38
2538,1091.34
2539,1058.76
2540,1049.22
2541,1050.84
2542,972.72
2543,981.0
2544,945.54
2545,907.92
2546,866.7
2547,862.74
2548,845.28
2549,841.14
2550,860.94
2551,908.64
2552,1037.16
2553,1099.98
2554,1096.38
2555,1090.98
2556,1090.62
2557,1057.86
2558,1074.42
2559,1032.48
2560,1022.58
2561,1020.24
2562,979.02
2563,990.36
2564,997.02
2565,971.46
2566,940.86
2567,941.04
2568,920.16
2569,876.06
2570,853.74
2571,844.02
2572,837.54
2573,790.92
2574,752.04
2575,784.44
2576,793.44
2577,839.7
2578,822.06
2579,759.6
2580,795.6
2581,788.94
2582,805.14
2583,865.44
2584,873.9
2585,889.2
2586,869.58
2587,894.06
2588,854.64
2589,860.76
2590,827.46
2591,855.0
2592,863.28
2593,814.86
2594,785.88
2595,765.54
2596,761.94
2597,709.02
2598,682.56
2599,770.58
2600,827.1
2601,846.72
2602,861.66
2603,845.64
2604,860.58
2605,867.96
2606,870.12
2607,897.66
2608,902.7
2609,914.04
2610,895.14
2611,937.8
2612,936.0
2613,927.0
2614,889.2
2615,893.34
2616,888.12
2617,849.24
2618,825.84
2619,820.08
2620,803.52
2621,766.44
2622,792.72
2623,863.28
2624,1052.1
2625,1142.46
2626,1141.74
2627,1171.26
2628,1189.26
2629,1143.9
2630,1187.1
2631,1222.92
2632,1188.54
2633,1172.52
2634,1139.4
2635,1125.36
2636,1058.58
2637,997.2
2638,946.62
2639,943.02
2640,914.58
2641,885.78
2642,850.86
2643,845.82
2644,855.54
2645,811.26
2646,839.52
2647,885.6
2648,1035.36
2649,1105.74
2650,1119.78
2651,1089.54
2652,1066.32
2653,1000.26
2654,1015.38
2655,1021.68
2656,1019.88
2657,1024.74
2658,991.08
2659,1011.78
2660,1016.28
2661,961.02
2662,932.22
2663,906.84
2664,874.98
2665,838.08
2666,822.06
2667,819.54
2668,824.4
2669,781.74
2670,815.58
2671,900.72
2672,1016.82
2673,1078.74
2674,1027.62
2675,1035.0
2676,1014.66
2677,931.86
2678,975.78
2679,962.46
2680,980.28
2681,988.56
2682,975.96
2683,1011.06
2684,1005.66
2685,974.52
2686,905.58
2687,899.46
2688,875.52
2689,846.9
2690,826.38
2691,813.24
2692,807.84
2693,784.08
2694,799.56
2695,862.02
2696,992.88
2697,1067.4
2698,1061.1
2699,1036.62
2700,1032.48
2701,934.74
2702,916.56
2703,963.18
2704,924.12
2705,930.78
2706,904.68
2707,925.02
2708,914.94
2709,897.84
2710,854.28
2711,843.66
2712,829.62
2713,791.64
2714,774.72
2715,775.08
2716,776.7
2717,752.04
2718,758.7
2719,831.6
2720,947.7
2721,999.54
2722,969.84
2723,915.48
2724,910.8
2725,886.5
2726,926.28
2727,950.4
2728,939.24
2729,976.5
2730,924.3
2731,935.1
2732,908.1
2733,866.7
2734,828.54
2735,816.12
2736,799.2
2737,755.1
2738,752.94
2739,762.84
2740,761.94
2741,721.8
2742,704.7
2743,726.84
2744,718.56
2745,745.56
2746,727.38
2747,704.88
2748,716.04
2749,678.24
2750,701.64
2751,726.12
2752,742.5
2753,748.08
2754,750.06
2755,768.78
2756,765.0
2757,758.34
2758,743.4
2759,755.28
2760,729.72
2761,723.96
2762,704.7
2763,707.04
2764,703.08
2765,682.02
2766,669.78
2767,687.78
2768,721.98
2769,718.56
2770,664.92
2771,671.76
2772,677.52
2773,667.8
2774,673.02
2775,713.34
2776,747.72
2777,790.02
2778,771.48
2779,797.94
2780,833.4
2781,830.7
2782,801.36
2783,794.88
2784,773.82
2785,737.28
2786,716.76
2787,711.36
2788,715.68
2789,676.8
2790,735.66
2791,762.48
2792,859.68
2793,960.66
2794,1012.5
2795,998.46
2796,982.26
2797,957.06
2798,979.02
2799,988.56
2800,1005.3
2801,998.1
2802,966.06
2803,980.1
2804,984.42
2805,937.62
2806,884.7
2807,864.18
2808,828.36
2809,775.62
2810,737.64
2811,725.76
2812,707.58
2813,664.2
2814,730.08
2815,757.44
2816,873.36
2817,943.38
2818,989.28
2819,1014.3
2820,1015.56
2821,1025.64
2822,1116.36
2823,1140.48
2824,1119.96
2825,1103.76
2826,1020.06
2827,1010.88
2828,990.18
2829,965.16
2830,898.74
2831,867.42
2832,831.42
2833,785.34
2834,754.74
2835,734.4
2836,726.3
2837,704.7
2838,752.4
2839,821.7
2840,936.0
2841,1011.6
2842,1026.36
2843,1015.38
2844,1018.8
2845,965.34
2846,1027.98
2847,1083.24
2848,1055.34
2849,1065.24
2850,1004.76
2851,997.02
2852,994.5
2853,960.3
2854,898.56
2855,878.04
2856,851.76
2857,802.62
2858,768.6
2859,748.98
2860,730.62
2861,686.7
2862,736.74
2863,761.58
2864,867.24
2865,930.6
2866,935.64
2867,980.1
2868,981.0
2869,923.94
2870,965.34
2871,1030.68
2872,1021.68
2873,1018.26
2874,999.54
2875,988.92
2876,989.1
2877,968.76
2878,914.58
2879,881.82
2880,830.34
2881,785.88
2882,762.12
2883,763.38
2884,752.94
2885,717.12
2886,712.98
2887,744.3
2888,846.18
2889,912.6
2890,891.72
2891,879.84
2892,923.04
2893,910.62
2894,944.28
2895,964.44
2896,948.78
2897,970.2
2898,901.62
2899,892.44
2900,909.18
2901,880.02
2902,845.28
2903,822.96
2904,804.06
2905,773.64
2906,747.36
2907,740.7
2908,721.08
2909,685.98
2910,663.3
2911,683.28
2912,733.32
2913,801.9
2914,791.46
2915,766.44
2916,772.74
2917,790.92
2918,809.46
2919,871.74
2920,856.98
2921,844.2
2922,808.02
2923,810.36
2924,839.88
2925,836.1
2926,818.28
2927,818.1
2928,818.1
2929,783.36
2930,749.34
2931,741.24
2932,732.96
2933,684.18
2934,675.9
2935,709.74
2936,765.72
2937,776.16
2938,765.0
2939,782.1
2940,808.02
2941,801.9
2942,827.64
2943,831.6
2944,878.04
2945,873.72
2946,837.18
2947,884.16
2948,894.06
2949,900.72
2950,871.2
2951,844.38
2952,802.26
2953,774.72
2954,729.18
2955,722.88
2956,714.96
2957,663.48
2958,693.54
2959,732.06
2960,836.46
2961,898.74
2962,915.84
2963,918.0
2964,924.66
2965,904.86
2966,942.3
2967,234.0
2968,0.0
2969,930.24
2970,918.36
2971,939.06
2972,928.8
2973,883.98
2974,836.28
2975,831.78
2976,792.54
2977,763.2
2978,745.92
2979,733.86
2980,725.04
2981,692.1
2982,718.74
2983,696.78
2984,755.64
2985,758.16
2986,756.54
2987,748.08
2988,754.2
2989,728.82
2990,739.44
2991,772.74
2992,795.78
2993,829.62
2994,822.78
2995,842.58
2996,898.74
2997,885.78
2998,849.78
2999,835.2
3000,816.48
3001,774.0
3002,748.08
3003,738.18
3004,726.48
3005,683.28
3006,724.14
3007,750.06
3008,852.12
3009,934.92
3010,968.22
3011,959.04
3012,972.72
3013,939.78
3014,980.82
3015,1015.38
3016,989.82
3017,1021.86
3018,987.66
3019,991.08
3020,983.7
3021,962.64
3022,911.88
3023,889.56
3024,847.44
3025,798.48
3026,770.94
3027,758.52
3028,741.6
3029,693.0
3030,720.9
3031,774.54
3032,866.16
3033,929.16
3034,946.44
3035,966.96
3036,954.36
3037,936.54
3038,978.84
3039,988.2
3040,1025.46
3041,1019.16
3042,962.28
3043,974.16
3044,979.56
3045,938.7
3046,873.54
3047,846.72
3048,828.9
3049,785.34
3050,752.22
3051,742.68
3052,728.28
3053,679.32
3054,706.32
3055,733.5
3056,813.96
3057,913.68
3058,912.24
3059,955.8
3060,984.24
3061,954.18
3062,1006.2
3063,1044.0
3064,1024.38
3065,1052.64
3066,1021.14
3067,986.22
3068,976.86
3069,949.5
3070,892.62
3071,871.02
3072,846.9
3073,798.3
3074,778.86
3075,786.24
3076,779.58
3077,734.4
3078,716.58
3079,739.8
3080,779.76
3081,792.18
3082,826.02
3083,809.46
3084,808.2
3085,786.42
3086,799.92
3087,847.08
3088,846.54
3089,852.48
3090,834.12
3091,831.42
3092,870.66
3093,879.12
3094,848.34
3095,844.92
3096,843.12
3097,809.46
3098,792.9
3099,788.4
3100,780.66
3101,716.22
3102,716.76
3103,732.06
3104,775.62
3105,775.08
3106,753.84
3107,765.18
3108,774.0
3109,792.36
3110,788.22
3111,819.72
3112,847.26
3113,875.88
3114,862.2
3115,893.16
3116,937.44
3117,945.54
3118,905.22
3119,895.68
3120,880.92
3121,838.26
3122,801.36
3123,785.7
3124,765.0
3125,725.04
3126,748.26
3127,801.18
3128,896.94
3129,982.44
3130,1039.68
3131,1070.82
3132,1076.4
3133,1037.7
3134,1044.36
3135,1054.62
3136,1069.74
3137,1102.14
3138,1134.9
3139,1091.7
3140,1057.5
3141,1019.34
3142,970.02
3143,955.08
3144,907.56
3145,863.28
3146,829.08
3147,804.06
3148,785.88
3149,738.54
3150,781.2
3151,800.82
3152,856.62
3153,956.52
3154,956.34
3155,985.86
3156,986.4
3157,975.42
3158,1026.36
3159,1026.54
3160,1023.84
3161,1063.08
3162,1035.36
3163,1049.22
3164,1049.76
3165,1017.0
3166,976.68
3167,943.74
3168,918.0
3169,868.68
3170,825.12
3171,804.42
3172,793.26
3173,727.38
3174,784.62
3175,823.14
3176,916.02
3177,1001.52
3178,1009.44
3179,1027.8
3180,1031.4
3181,1013.76
3182,1058.22
3183,1074.6
3184,1109.7
3185,1112.4
3186,1072.62
3187,1041.48
3188,1066.32
3189,1035.9
3190,972.72
3191,945.54
3192,916.02
3193,861.66
3194,829.44
3195,811.08
3196,785.52
3197,725.22
3198,772.2
3199,797.58
3200,894.78
3201,988.56
3202,1021.86
3203,1042.92
3204,1094.22
3205,1047.78
3206,1156.32
3207,1196.82
3208,1142.28
3209,1194.3
3210,1148.4
3211,1126.62
3212,1130.4
3213,1119.42
3214,1054.26
3215,1013.4
3216,972.36
3217,908.1
3218,865.08
3219,849.42
3220,830.88
3221,783.72
3222,839.52
3223,862.38
3224,981.54
3225,1079.46
3226,1101.42
3227,1148.4
3228,1194.84
3229,1217.52
3230,1224.9
3231,1235.52
3232,1215.72
3233,1226.34
3234,1181.16
3235,1135.44
3236,1116.0
3237,1052.82
3238,998.28
3239,968.04
3240,939.42
3241,888.66
3242,855.9
3243,839.34
3244,825.66
3245,754.92
3246,742.86
3247,769.86
3248,848.7
3249,918.18
3250,878.76
3251,865.98
3252,874.26
3253,881.82
3254,911.7
3255,958.32
3256,970.38
3257,928.98
3258,891.0
3259,870.12
3260,905.22
3261,882.72
3262,854.82
3263,863.1
3264,853.2
3265,813.96
3266,793.62
3267,776.16
3268,759.06
3269,695.52
3270,698.04
3271,727.56
3272,782.28
3273,784.44
3274,764.1
3275,773.64
3276,833.58
3277,840.78
3278,850.5
3279,855.9
3280,914.4
3281,904.86
3282,884.52
3283,892.8
3284,954.18
3285,948.96
3286,914.04
3287,911.52
3288,894.6
3289,840.06
3290,804.96
3291,782.82
3292,780.3
3293,717.12
3294,757.26
3295,804.96
3296,907.92
3297,991.98
3298,1090.98
3299,1096.2
3300,1107.0
3301,1092.42
3302,1110.24
3303,1139.58
3304,1185.48
3305,1184.4
3306,1141.74
3307,1102.5
3308,1088.82
3309,1046.34
3310,979.92
3311,957.6
3312,924.48
3313,882.18
3314,833.94
3315,801.72
3316,784.26
3317,729.54
3318,774.36
3319,802.62
3320,937.8
3321,999.36
3322,1038.78
3323,1054.44
3324,1097.1
3325,1147.14
3326,1187.64
3327,1189.98
3328,1143.36
3329,1207.44
3330,1169.1
3331,1138.86
3332,1108.44
3333,1049.58
3334,991.62
3335,961.38
3336,918.18
3337,882.0
3338,853.74
3339,822.42
3340,788.76
3341,733.86
3342,794.16
3343,804.06
3344,916.74
3345,1004.94
3346,1050.84
3347,1057.5
3348,1065.42
3349,1048.32
3350,1054.08
3351,1095.12
3352,1094.94
3353,1086.3
3354,1003.68
3355,987.48
3356,1005.66
3357,978.3
3358,926.64
3359,920.16
3360,891.0
3361,861.3
3362,805.68
3363,787.86
3364,765.0
3365,703.62
3366,738.18
3367,765.18
3368,885.96
3369,966.42
3370,1002.06
3371,1016.82
3372,1026.18
3373,1012.5
3374,1083.42
3375,1134.18
3376,1108.8
3377,1119.78
3378,1074.96
3379,1079.1
3380,1080.54
3381,1061.1
3382,996.48
3383,975.42
3384,936.0
3385,876.24
3386,831.96
3387,810.72
3388,789.3
3389,732.96
3390,768.06
3391,805.5
3392,889.74
3393,991.8
3394,1035.36
3395,1038.24
3396,1083.78
3397,1065.06
3398,1137.96
3399,1151.1
3400,1155.42
3401,1126.08
3402,1057.68
3403,1021.68
3404,1027.08
3405,991.62
3406,924.48
3407,915.3
3408,886.5
3409,853.56
3410,832.32
3411,824.76
3412,815.04
3413,765.72
3414,750.6
3415,762.48
3416,824.94
3417,875.52
3418,923.4
3419,896.94
3420,874.26
3421,873.36
3422,918.18
3423,932.58
3424,951.84
3425,937.98
3426,913.5
3427,929.7
3428,951.12
3429,941.04
3430,907.74
3431,900.72
3432,886.14
3433,826.74
3434,800.82
3435,803.16
3436,782.82
3437,729.36
3438,716.04
3439,757.44
3440,795.42
3441,800.28
3442,782.1
3443,789.12
3444,837.18
3445,821.34
3446,865.8
3447,904.5
3448,910.08
3449,933.3
3450,908.28
3451,891.9
3452,939.42
3453,939.6
3454,907.02
3455,890.64
3456,883.44
3457,856.8
3458,807.66
3459,782.82
3460,765.0
3461,712.62
3462,719.1
3463,727.56
3464,779.58
3465,794.34
3466,779.94
3467,815.76
3468,856.8
3469,860.76
3470,886.32
3471,933.12
3472,922.86
3473,929.88
3474,941.04
3475,914.76
3476,956.7
3477,954.9
3478,929.88
3479,926.28
3480,895.86
3481,839.7
3482,799.38
3483,787.86
3484,766.8
3485,712.62
3486,749.16
3487,777.6
3488,891.0
3489,1029.96
3490,1083.42
3491,1105.56
3492,1148.04
3493,1230.48
3494,1292.58
3495,1256.22
3496,1234.08
3497,1315.08
3498,1285.38
3499,1201.14
3500,1193.94
3501,1145.16
3502,1071.18
3503,1038.42
3504,1001.34
3505,950.04
3506,906.48
3507,862.92
3508,820.8
3509,768.06
3510,808.56
3511,849.42
3512,969.48
3513,1135.44
3514,1190.88
3515,1221.84
3516,1275.66
3517,1316.16
3518,1354.68
3519,1339.38
3520,1369.62
3521,1373.76
3522,1277.1
3523,1216.98
3524,1248.48
3525,1154.16
3526,1066.14
3527,1054.26
3528,1012.32
3529,948.6
3530,902.88
3531,890.82
3532,861.48
3533,814.32
3534,843.84
3535,898.2
3536,1017.72
3537,1126.08
3538,1202.04
3539,1226.16
3540,1269.18
3541,1296.72
3542,1338.48
3543,1355.22
3544,1332.9
3545,1385.1
3546,1308.96
3547,1234.98
3548,1244.52
3549,1191.78
3550,1118.16
3551,1064.34
3552,1021.32
3553,946.08
3554,904.14
3555,882.9
3556,858.96
3557,800.82
3558,856.08
3559,905.58
3560,1024.38
3561,1166.94
3562,1189.44
3563,1206.36
3564,1280.16
3565,1364.4
3566,1412.28
3567,1463.58
3568,1427.4
3569,1381.14
3570,1277.28
3571,1229.04
3572,1208.88
3573,1156.5
3574,1092.78
3575,1065.78
3576,1034.46
3577,982.62
3578,949.14
3579,951.84
3580,910.44
3581,845.82
3582,833.76
3583,858.42
3584,903.96
3585,960.3
3586,992.34
3587,991.26
3588,1035.36
3589,1051.02
3590,1046.34
3591,1088.82
3592,1074.24
3593,1088.82
3594,1039.68
3595,1027.62
3596,1021.14
3597,1006.2
3598,999.72
3599,977.04
3600,946.44
3601,930.6
3602,889.92
3603,882.18
3604,848.7
3605,788.4
3606,782.28
3607,837.9
3608,883.98
3609,903.06
3610,889.56
3611,899.28
3612,927.18
3613,976.86
3614,1049.22
3615,1085.04
3616,1109.7
3617,1133.28
3618,1101.96
3619,1088.46
3620,1132.92
3621,1101.06
3622,1044.36
3623,1019.7
3624,988.92
3625,939.96
3626,898.2
3627,875.16
3628,835.92
3629,779.04
3630,851.76
3631,874.08
3632,1029.06
3633,1137.24
3634,1184.76
3635,1247.22
3636,1314.9
3637,1399.32
3638,1406.52
3639,1460.16
3640,1507.86
3641,1492.02
3642,1420.92
3643,1334.88
3644,1318.14
3645,1252.26
3646,1187.46
3647,1159.2
3648,1069.38
3649,1025.1
3650,974.16
3651,959.58
3652,932.04
3653,878.94
3654,909.0
3655,951.84
3656,1101.06
3657,1253.88
3658,1314.72
3659,1291.5
3660,1327.14
3661,1366.74
3662,1380.06
3663,1388.34
3664,1391.04
3665,1410.66
3666,1370.16
3667,1329.66
3668,1317.06
3669,1266.48
3670,1178.82
3671,1134.18
3672,1078.02
3673,1012.32
3674,957.24
3675,916.92
3676,894.6
3677,828.18
3678,911.7
3679,927.54
3680,1065.78
3681,1221.84
3682,1252.44
3683,1312.2
3684,1273.68
3685,1344.96
3686,1324.26
3687,1341.9
3688,1379.88
3689,1368.0
3690,1318.86
3691,1271.88
3692,1277.1
3693,1222.74
3694,1119.78
3695,1054.26
3696,1015.38
3697,967.68
3698,915.66
3699,880.56
3700,854.82
3701,804.6
3702,877.68
3703,914.04
3704,1064.16
3705,1207.26
3706,1258.02
3707,1249.92
3708,1306.8
3709,1345.14
3710,1383.48
3711,1403.28
